Loan ID	Customer ID	Loan Status	Current Loan Amount	Term	Credit Score	Annual Income	Years in current job	Home Ownership	Purpose	Monthly Debt	Years of Credit History	Months since last delinquent	Number of Open Accounts	Number of Credit Problems	Current Credit Balance	Maximum Open Credit	Bankruptcies	Tax Liens
10af973b-3b27-4fd8-a031-ee3b9c6e92c7	5b152b03-4b49-4dcb-af76-7747188f6256	Fully Paid	99999999	Long Term	721	2326075	< 1 year	Rent	Debt Consolidation	23454.74	16.8	28	6	1	403598	456808	0	1
d488e374-9942-4cf4-ba95-829e68f9b16f	ce16aa54-9479-4278-8724-991df4835931	Fully Paid	108592	Short Term	737	1406627	n/a	Rent	vacation	9752.51	11.7	48	11	1	111150	496870	0	0
93f71030-8a5c-4ba0-8266-c6bad1b69e1a	237d2a46-890e-4eb7-9b00-00764c631c4f	Fully Paid	99999999	Long Term	721	2325828	10+ years	Own Home	Business Loan	1201.75	10.9	39	8	0	0	0	0	0
b0d23fa5-acfc-490f-b415-1c0218d982cd	ea088903-cbd7-40c7-a497-13c157f1e943	Fully Paid	99999999	Short Term	751	1602042	1 year	Rent	Debt Consolidation	22161.6	14	NA	8	0	193895	834614	0	0
5be4d852-66a6-41e5-a1ff-4dc2e395f5e6	3a71bb96-71b3-464b-95aa-fdfe51c0563f	Fully Paid	99999999	Short Term	747	1138746	2 years	Rent	Debt Consolidation	25621.88	7.4	NA	11	0	70148	394284	0	0
a9782878-413c-4657-8338-1b05b1d3661c	5dba3faf-956e-42b5-896e-3373166c8e24	Fully Paid	486860	Short Term	749	1586310	10+ years	Own Home	Debt Consolidation	31990.49	35.3	NA	12	0	962255	2901558	0	0
302a6012-3e15-4ba6-8f18-53c47e58b985	99d7e7e7-707c-4e18-b1e0-fc670c8ed7da	Fully Paid	648582	Long Term	682	1334199	5 years	Home Mortgage	Debt Consolidation	21903.2	18.6	57	14	1	452523	964964	1	0
44ae9d1c-938d-4197-bc1a-98789b990dd9	0d4019ab-f5f8-481c-b236-06b503d26189	Fully Paid	250162	Short Term			n/a	Home Mortgage	Debt Consolidation	6750.32	16.7	34	5	0	133361	342386	0	0
136c9a4b-231c-4719-9297-132f175fade9	dea717a3-f05c-4ed9-bf5e-0bd93b6fbaf7	Fully Paid	359040	Long Term	677	1042929	2 years	Own Home	Debt Consolidation	25725.62	10.6	NA	9	0	389861	512974	0	0
5e38b7a2-484c-4b20-a9ab-1963f34bc460	bf664f58-8fb4-4122-9af0-24ba1fa99f9b	Fully Paid	178948	Short Term	731	936890	10+ years	Home Mortgage	Debt Consolidation	24437.23	19.8	80	13	1	173185	456764	1	0
a519eedd-e428-41fb-aa45-f5a85d450ad4	17e6fa84-8b8c-4f93-a316-9c3b2593645d	Fully Paid	782716	Long Term	679	3399176	10+ years	Home Mortgage	Home Improvements	13965	28.5	NA	10	0	442453	954030	0	0
c99a0391-385c-45a8-957c-755c2ef2d3ba	78530b31-32f8-4eea-abe6-3c65c46eaf7e	Fully Paid	99999999	Short Term	733	839363	3 years	Rent	Business Loan	15108.42	13	17	8	0	407208	666930	0	0
38985328-0ef9-4b9d-8788-607efc6afca4	12f802f7-1d24-4f91-882e-5f004cc6cdf9	Fully Paid	331518	Short Term			< 1 year	Home Mortgage	Debt Consolidation	33068.93	20.5	26	11	0	209038	506374	0	0
12c38387-a22d-4644-b30b-67875fcf0bc2	05c35ecf-304f-4cbd-a745-8443f2949eb3	Fully Paid	180268	Short Term			5 years	Home Mortgage	Debt Consolidation	15346.49	16.6	NA	9	0	166022	255288	0	0
26d6865e-7677-434e-8e73-052ad9fe9318	b76c11fb-5a44-4e2e-8b13-77a9bca29d93	Fully Paid	555940	Short Term			6 years	Home Mortgage	Debt Consolidation	15607.55	15.4	NA	9	0	303696	952974	0	0
594ce8ec-b142-4a61-ab2c-686f28481d36	5afd9c2b-3b52-4e3e-a355-adf5a08f15fd	Fully Paid	155342	Short Term			2 years	Home Mortgage	Debt Consolidation	12860.53	11.6	13	18	0	109307	237446	0	0
5e319415-4728-4dfd-95c8-7e8ac3927f8e	4deae2a7-d280-4fb3-968b-764c779785a7	Fully Paid	447304	Short Term			10+ years	Home Mortgage	Home Improvements	23323.26	21.5	NA	7	0	1638978	3488518	0	0
5ff60966-1234-40df-8784-ff974ee7abf3	911984aa-5276-4dfa-989c-212aae14c923	Charged Off	438900	Short Term	744	1516200	7 years	Home Mortgage	Debt Consolidation	15920.1	19.9	NA	9	0	272441	588544	0	0
a7fe0c4d-159b-487e-bcf3-a34c53a76696	5e5467e1-9da1-4cba-b6e7-17b88425f1c5	Charged Off	221364	Long Term			1 year	Home Mortgage	Home Improvements	45937.44	21.8	NA	15	0	1090068	1439196	0	0
5e338acf-020c-4cfb-8d2b-23cab07ee02d	73dad293-4ddb-4f63-89e3-38b96d1f291f	Fully Paid	156398	Short Term			5 years	Home Mortgage	Debt Consolidation	31260.13	25	NA	14	0	574522	1003398	0	0
b8655fb0-8f5f-4f4f-b6c9-40d15fb7d634	0b0882b5-0819-42da-92d6-bcdc25fa6a7a	Fully Paid	324302	Long Term	736	1493704	10+ years	Home Mortgage	Debt Consolidation	31118.96	28	29	15	0	361342	948750	0	0
93a15b4e-b1fa-420f-9dee-674a33a6de5c	5d3b7421-6117-4701-9f44-919e60e9d945	Charged Off	295064	Short Term			< 1 year	Rent	Debt Consolidation	17498.43	19	NA	22	0	237709	1030876	0	0
a39969a3-3de6-412a-9f41-d7ddcaacad84	f91ec5bf-66c5-4ac7-b5b9-080b69f0fcd5	Fully Paid	111100	Short Term	662	930715	< 1 year	Rent	Debt Consolidation	11556.37	18.1	2	6	0	113278	222310	0	0
cc881b78-3b75-43ac-b8bf-92cca51eaae1	de517142-caa6-4524-9190-c96e1aabb0c0	Fully Paid	353628	Short Term	740	1236197	7 years	Rent	Debt Consolidation	26063.06	27.9	NA	10	0	85462	201124	0	0
1506c372-2e0a-41d5-8553-aa94aa81a01b	f4cee566-8bdf-4292-8d91-9da7afaf22b3	Charged Off	111672	Short Term			3 years	Rent	Debt Consolidation	4936.39	5.6	NA	7	0	46873	124784	0	0
7062dba1-750c-44b3-8cb0-591c2dfdcaee	a3423ac2-03cd-4496-bcb9-19a2b02de4e9	Charged Off	776160	Short Term	729	2738736	10+ years	Home Mortgage	Debt Consolidation	39255.33	17	10	16	0	664715	1115444	0	0
c87254de-9321-49b9-b0b7-fcf452977f8b	50923807-c261-4043-9ca8-23f5ca542ab6	Fully Paid	534842	Short Term	719	1155960	2 years	Own Home	Debt Consolidation	21385.26	11.1	NA	14	0	257070	681120	0	0
1c57955c-b647-46b6-b701-2fc6ee00bf7e	53db588c-868e-48ab-92b4-0ceb7cc839cc	Fully Paid	401588	Long Term			2 years	Home Mortgage	Buy House	28652.95	25.5	66	7	1	26657	89166	0	1
eeffb2c4-b647-488e-a62b-5eb7f7c7f2c5	07ad2574-f154-4990-9af6-8fb7f73c5272	Charged Off	203566	Short Term			3 years	Own Home	Debt Consolidation	9551.3	10	24	7	0	66405	127732	0	0
e9383bc5-a39c-4c04-8d64-fbed3160072d	f711391a-eba0-4e0b-8a17-55d4b4796837	Fully Paid	198748	Short Term			10+ years	Home Mortgage	Debt Consolidation	14577.75	10.5	14	15	1	123215	372526	1	0
88deea62-3bf5-40f9-a00f-863ae92ad961	bcc09f9a-920e-43ba-897d-1dc74d97efbc	Fully Paid	218548	Short Term	739	528485	10+ years	Home Mortgage	Debt Consolidation	6870.4	24.1	24	8	0	101745	222728	0	0
60cc3ac6-4270-427a-bd8b-d03a8a028778	22350ed1-f746-4c3a-86fc-1ad1bb2b111f	Fully Paid	239756	Long Term	660	1411757	10+ years	Home Mortgage	Debt Consolidation	27176.08	8.3	13	20	0	211850	556270	0	0
2924457d-7abe-4f2b-8380-dca59245fe1a	1d375f70-f7d1-4503-8bad-ac88ce8ba1bc	Fully Paid	310200	Long Term	716	800014	3 years	Home Mortgage	Debt Consolidation	6620.17	10.9	NA	8	0	254201	943382	0	0
a50bdb44-8f28-400b-91c5-aaf1021f48aa	bc2734cb-7222-42e7-b3d7-b0af4320640e	Fully Paid	99999999	Short Term	742	1173972	4 years	Rent	Debt Consolidation	14870.35	9.9	NA	12	0	112138	182864	0	0
c0c6fdb1-f111-4768-8892-778991195164	b9ef995f-82e4-4da1-8ca5-bd8216e14274	Charged Off	152988	Short Term			3 years	Home Mortgage	Other	11270.04	21.6	NA	8	0	270560	887502	0	0
20ca17b3-ce8c-4c7c-9b81-d6a0968bae11	eca96aa2-e11f-4796-9e0a-f6fa711aaad6	Fully Paid	215468	Short Term	703	818786	10+ years	Home Mortgage	Debt Consolidation	15761.45	14.3	8	10	0	322411	394218	0	0
799d1745-68fd-4120-a6a4-80ecf8b55c98	26a024aa-b384-4296-8029-3505367eb119	Fully Paid	215358	Short Term	730	1115946	2 years	Rent	Debt Consolidation	14879.28	18.4	NA	10	0	189506	466884	0	0
7b4a0b96-bb9a-47f8-beb0-1f2541c7284f	77012c20-30ea-4bcf-82c6-ad7175fef786	Fully Paid	447304	Short Term			9 years	Rent	Debt Consolidation	11763.09	15.6	NA	10	0	362596	492184	0	0
57dd9a12-7c02-4f25-bac1-8466ea0874ad	9241defb-867e-4463-8686-53c268dc97fc	Fully Paid	777942	Short Term	723	2207515	10+ years	Rent	Debt Consolidation	30905.02	20.2	21	9	0	698839	1122308	0	0
c4243ebd-bb4d-4dc4-a03a-b064f7eda2d8	a0570e76-e77f-4fde-a8a0-d9d844198339	Fully Paid	99999999	Long Term	725	1684692	2 years	Home Mortgage	Debt Consolidation	28639.84	15	63	20	0	467115	748088	0	0
de1b60a2-4678-4f5c-a536-25cfa2a8a70c	a339b65c-5324-4040-aff6-57f8b1820c00	Fully Paid	208648	Short Term			6 years	Rent	Debt Consolidation	26465.48	12.9	37	8	0	84056	143968	0	0
097498ee-a087-4810-9e66-826909f4c2eb	09d1b61f-5ab3-47fb-9366-7b9efd3e4c13	Fully Paid	99999999	Short Term	746	1256736	10+ years	Home Mortgage	Debt Consolidation	6095.2	17.1	81	7	0	69312	333036	0	0
244141e5-64e8-496c-8519-b2791b306706	914d39ff-7331-4a6d-bfaa-35a5d14dd19b	Fully Paid	404624	Short Term	740	1572554	7 years	Rent	Debt Consolidation	12750.9	28.8	NA	10	1	369170	642774	1	0
ebcafc92-7c0b-4ea3-99e1-d6cc24fe97db	681ca50c-fc7d-401c-a5a8-08baa76834a1	Fully Paid	360492	Short Term	720	972895	3 years	Rent	Debt Consolidation	11131.53	15.4	NA	5	0	404548	495682	0	0
b4cb7fb0-8532-4781-bba7-85fd0fd43e77	3318a75c-328e-4124-b6c5-84aa7f6029ce	Fully Paid	99999999	Short Term	738	1167132	< 1 year	Rent	Debt Consolidation	7975.44	17.2	NA	6	0	157966	241010	0	0
e2a92b65-079b-459d-846f-d151ab12249f	02e43724-ed86-48e1-b302-2ba9f9ced18e	Fully Paid	288420	Long Term	724	566124	3 years	Own Home	Debt Consolidation	4472.41	20.8	NA	8	1	7372	474628	1	0
5d7770e0-de13-45ad-b519-35c70523f308	639b4dd5-4628-4838-89ef-1746cd086c8e	Fully Paid	86372	Short Term			2 years	Rent	Other	1862.95	9	14	3	0	8949	23782	0	0
9babb7d5-5beb-4cbb-9a28-983a2f19beed	b2d5e9f7-7480-4a6a-b384-468d2b3f8245	Fully Paid	308176	Short Term			3 years	Rent	Debt Consolidation	11814.2	25.3	NA	12	0	215479	362120	0	0
b222047c-4303-4be9-8357-27db72b28179	5a875ee4-e062-43aa-8771-f2fc49abbc92	Fully Paid	322212	Short Term	729	2133434	3 years	Home Mortgage	Home Improvements	22934.33	29.8	2	10	0	164217	298496	0	0
b6ee0cb1-aea0-4844-9e9f-3d9637034728	af45e486-9160-4a00-8c66-d5c1b14426a6	Fully Paid	99999999	Short Term	743	665855	n/a	Home Mortgage	other	10265.32	40	4	12	0	227658	630652	0	0
800ddd33-ac68-451f-b4d5-9901da4cbcbb	3d06cbcd-5c0b-4d7c-9c9c-01a2b0f3d8e8	Charged Off	337986	Long Term			7 years	Home Mortgage	Home Improvements	23843.1	23	1	16	1	223516	337876	1	0
54d83a60-db47-44b3-bb26-3c91ed980ddb	066112cb-a422-4a7a-b098-c3cd3e00f77b	Fully Paid	425568	Long Term	706	737333	3 years	Home Mortgage	Debt Consolidation	10875.6	13.5	NA	23	0	388455	1432486	0	0
41e09b49-b023-4005-816e-cd18349209ba	089d84da-0d77-433a-b4b2-f964e0ad2f0e	Fully Paid	657162	Long Term	679	2043184	10+ years	Home Mortgage	Debt Consolidation	21623.71	16.5	47	12	0	33592	734030	0	0
cf27ae0f-3f71-4e11-b884-874190aef830	3656ef6c-43a8-4de0-9a4e-2347f3ea3ef4	Fully Paid	392194	Long Term	731	1102589	10+ years	Home Mortgage	Debt Consolidation	7810.14	21	17	6	0	294785	381370	0	0
9bf2753b-096d-479d-8775-2c552a59776f	5ed9ac0e-bcb5-4c17-ac7b-40eead3bf858	Fully Paid	752818	Short Term	648	1841518	4 years	Rent	Debt Consolidation	24553.7	3.8	NA	8	0	142538	486838	0	0
8bdff030-2d4e-4415-bca9-ed757b47384d	e7e97286-eddb-4ae5-832c-afe62603a09a	Fully Paid	311520	Short Term	717	1140418	10+ years	Home Mortgage	Debt Consolidation	15015.51	13.2	NA	11	0	380475	651684	0	0
fa75fda9-dd62-41e8-97f7-3b9f35e145d2	c4e7368a-93ed-4ede-9a8a-1b4672865025	Charged Off	314160	Short Term			7 years	Own Home	Debt Consolidation	74160.8	10.9	NA	18	0	271643	535854	0	0
57ba1a20-ab84-4d71-ad7a-c276c7d40147	74b33cb8-3506-49fb-8328-01417b12d590	Fully Paid	512820	Long Term	721	1232910	10+ years	Home Mortgage	Debt Consolidation	18698.85	17.2	NA	8	0	721905	1019392	0	0
719600c7-88ee-47e0-a248-0c3572b8623f	3b6a0d2b-f15d-429d-83f0-c9c18c50e8d8	Charged Off	337524	Short Term	697	759620	10+ years	Own Home	Debt Consolidation	17218.18	15.3	NA	14	0	236417	343024	0	0
48c95f4c-05f2-4e7c-8789-946aa59efe20	a48114b2-3de3-4d34-99f4-75a8e86d4549	Charged Off	477136	Long Term	725	1123812	10+ years	Home Mortgage	Debt Consolidation	19292.03	24.7	NA	17	0	405802	886578	0	0
915dd6c5-05e0-4b86-bca1-bc6f126c921b	644ea8f8-a6b1-4c0b-b597-a8f8b9b66e84	Fully Paid	670230	Long Term			5 years	Home Mortgage	Debt Consolidation	29134.79	42.6	22	19	0	332975	1302576	0	0
7f746a4c-7d83-46c5-9e64-e5abb063d0f4	2d65ce6a-4c1e-45e1-95b0-a6ed8653b1b5	Fully Paid	349536	Long Term			3 years	Home Mortgage	other	12732.47	15.4	NA	15	0	83885	752928	0	0
24fd7d08-315c-4120-a777-feb5313189e4	e400a039-93df-4a7b-ae1d-647d0b330f39	Charged Off	216260	Short Term	734	933850	10+ years	Home Mortgage	Debt Consolidation	15641.94	14.6	NA	10	0	367308	491106	0	0
72b7e280-1a14-4e25-8116-2b8a3d618c03	723a4498-06c4-4d3b-b9bb-3e339dd8628a	Fully Paid	618222	Short Term	746	2459816	9 years	Home Mortgage	Debt Consolidation	34642.51	23	NA	6	0	150670	448514	0	0
a22bfcbb-0415-4e67-982c-6ebbbda73a87	14fc442c-8bf1-4bf5-a9c9-dc9b7229767a	Fully Paid	539066	Long Term	670	1340773	5 years	Home Mortgage	Medical Bills	25832.21	25.1	1	9	0	387239	1023704	0	0
dfa74299-c059-4bd2-a4a6-e1478307f525	aabd4fda-fdd2-49d3-82ad-a2e49cb1e3b8	Fully Paid	215292	Short Term			5 years	Rent	Debt Consolidation	21520.35	23.4	26	9	0	220609	795762	0	0
dc1775b8-e0b0-4dd9-a3dc-5f560aef070b	d006c21e-fdfb-4980-a2c8-bd759a536e13	Fully Paid	102190	Short Term	693	1446945	3 years	Rent	other	1772.51	13.8	31	4	0	26562	107184	0	0
0dc06d02-a8eb-40a6-9e03-4c76b1a3faae	dc5f3a5d-f29a-4456-8fec-e3f13e56e893	Fully Paid	353694	Long Term	668	954560	1 year	Rent	Debt Consolidation	17261.69	13.8	NA	12	0	295222	477444	0	0
29101024-e10b-4d7b-88bf-882c4aad4caf	1a5551ab-4d07-4218-923c-ef19e9b07c80	Fully Paid	99999999	Short Term	740	1716365	3 years	Own Home	Other	9568.78	11.2	NA	12	0	143127	274384	0	0
22e54aa7-f40d-4180-ae1c-56ebc97d92ec	5e988ce7-6a34-4bdd-9dd8-99c38d011795	Charged Off	396990	Short Term			6 years	Home Mortgage	Debt Consolidation	8134.85	16.8	NA	11	0	443992	1112782	0	0
84d1da75-2f04-4bf4-9fb1-a7bfd5ba51bd	b8c0d53c-0466-4ad7-848a-be4a6b526b08	Charged Off	226952	Long Term	673	1185543	10+ years	Home Mortgage	Debt Consolidation	4761.78	13	51	8	0	86640	238854	0	0
19ab897d-92de-4ce6-b29e-3953bcc797ea	070f39e7-3ca2-47e0-b29e-c4e1ee3d7653	Fully Paid	772244	Short Term	745	2743942	10+ years	Home Mortgage	Debt Consolidation	50762.87	21.1	NA	16	0	1156511	2374328	0	0
d1e926b4-0abf-48c9-b6c0-646e779f5e4d	a6d638bb-f44e-46d7-8928-4d80975d14cc	Fully Paid	99999999	Short Term	739	761748	8 years	Home Mortgage	Debt Consolidation	15679.18	14.2	NA	9	1	171304	220638	1	0
775471cb-b5e2-449e-91f5-a8f4f7a3add8	5a5a8b69-927f-4dff-956b-f51e4803442a	Fully Paid	99999999	Short Term	731	2074629	7 years	Home Mortgage	Debt Consolidation	22648	10	NA	15	1	487065	1090848	1	0
d5613bbf-fbef-434a-9f73-c0977f624aa7	ff218f16-dde2-429d-8638-a531d89f4e35	Fully Paid	441496	Long Term	724	1925517	10+ years	Home Mortgage	Debt Consolidation	32573.41	12.2	NA	9	3	420299	600072	0	3
2128b7b4-0108-4f44-a50b-576d504f362b	71c55309-ce65-4283-ba8e-25f203833c47	Charged Off	177760	Short Term			10+ years	Home Mortgage	Debt Consolidation	11226.15	14	NA	5	0	128345	324478	0	0
eb8f70a1-d252-4f4c-960a-4983a201fc8b	e1d2f4dc-bb06-4108-9e1a-de4ea3c45ba5	Fully Paid	214412	Short Term	733	686679	1 year	Home Mortgage	Debt Consolidation	16938.12	11.2	NA	10	0	447659	822756	0	0
60ea0726-118b-476a-9e3e-8af724446cdc	00fdd06f-bc53-4226-8320-b85b9aa4eae9	Fully Paid	471064	Long Term	705	3070400	< 1 year	Rent	Debt Consolidation	59105.2	26	NA	16	0	572052	784806	0	0
ec9123f2-b54e-4f51-a148-59eb875e660b	9672742b-27fd-4207-89e9-0da513de3732	Fully Paid	269588	Short Term			8 years	Home Mortgage	other	32498.17	23	5	14	0	450870	626714	0	0
272afb01-cb9d-43b0-ab1d-c9f5ebc76a10	d8a6c89f-0d81-4970-98c8-a0a4790144b0	Fully Paid	129976	Short Term	697	2095434	3 years	Rent	Debt Consolidation	16955.6	9.5	45	3	0	64638	173272	0	0
d81034f1-41af-487d-97ab-1fde35f30eea	8b9a72dc-c646-4f85-8cb9-331228da3de2	Fully Paid	99999999	Long Term	727	2211011	10+ years	Home Mortgage	Debt Consolidation	22662.82	14.4	NA	11	0	430217	957990	0	0
d9b95dbd-02f7-43d4-8b40-746c61454fa9	27ba569e-7371-43e2-9996-b3ddd2c485b8	Charged Off	125510	Short Term	734	1896998	5 years	Home Mortgage	Home Improvements	23396.41	17.1	33	20	0	66139	94094	0	0
18e8ae48-d7b4-4a90-9903-5180da343ed2	45116b19-a7da-46ac-8f83-5b91772f4763	Fully Paid	155980	Short Term			9 years	Home Mortgage	Debt Consolidation	21674.82	15.9	NA	14	0	488414	864754	0	0
bf3e49fe-1a88-44c7-9301-3124ec6d3190	15dac7e9-43ca-46e2-b684-fc4871bc30cc	Fully Paid	152196	Short Term	739	967727	10+ years	Own Home	Buy a Car	14757.68	15.6	80	12	0	151810	317306	0	0
33927545-4a74-45e1-bcff-94b0a88c6224	8c153238-1609-4f25-9f2d-1501ad5e9dc6	Fully Paid	239646	Short Term	733	1105724	6 years	Home Mortgage	Debt Consolidation	12070.89	17.6	NA	24	0	196612	405812	0	0
5e0ff62a-866c-48c6-9781-ae3cfb8ec834	8a6f386c-fd7f-448a-b306-96eb973c6d52	Fully Paid	99999999	Short Term	728	1347955	2 years	Rent	Debt Consolidation	16175.46	8	24	19	0	148409	336952	0	0
0746e424-1bc2-4b4f-a4b9-5570f1230519	fda98674-0600-42d6-a018-0753f634d268	Fully Paid	264418	Short Term	688	1198919	4 years	Home Mortgage	Debt Consolidation	13288.03	18.4	1	15	0	53295	354728	0	0
b0d7a540-e440-4442-bdaf-34e4691d6aed	8f4502df-69bb-4e73-9137-7cf2f5026172	Fully Paid	442948	Short Term	743	1759704	10+ years	Home Mortgage	Debt Consolidation	28742.06	13.1	52	10	1	358986	857032	1	0
85c6b986-a90d-4f6e-8e12-0a2725d1786b	b6393aa7-bff9-41c9-b35a-603d6993350a	Fully Paid	190960	Short Term	735	698497	< 1 year	Rent	Debt Consolidation	14668.57	17.9	18	9	0	116033	264990	0	0
678a363c-581b-458c-af98-894e3cd02c46	54c6dfdb-d086-4d58-9ab7-5d7da0047173	Fully Paid	219054	Short Term	751	2648562	< 1 year	Home Mortgage	Home Improvements	1500.81	15.9	NA	8	0	29184	1165516	0	0
f4f76936-6d0d-46f8-9d20-5f8a60a91482	8311c17c-077d-4a49-926a-9ab5a5cf7918	Charged Off	108350	Short Term	716	524020	10+ years	Home Mortgage	Home Improvements	13799.13	9.9	82	9	1	219412	396968	1	0
325a41b3-ffad-4912-8ac7-aef960843db5	5f2cdbeb-4c00-443f-8b8c-d8e7ffae1176	Fully Paid	320914	Short Term	738	833416	10+ years	Rent	Debt Consolidation	16807.4	33.7	NA	8	0	250990	442354	0	0
9059d4f3-9515-4876-82a4-7acc6c90dffb	c7296127-086a-46ac-95d7-e335d8fbed31	Charged Off	146322	Short Term			5 years	Home Mortgage	Debt Consolidation	2280.95	23.8	9	8	0	44707	345070	0	0
6872191c-c9ce-446c-ab1e-613e5f2f9137	c5e83ef6-8c48-4b6f-8411-8013981d3e71	Charged Off	290994	Long Term	737	1458345	10+ years	Home Mortgage	Debt Consolidation	13672.02	34	NA	19	0	399646	1713866	0	0
95bec4fd-f0e5-4d12-aee3-7e0b9f043271	e020a690-7671-43df-84a4-99be9372c3f5	Fully Paid	766150	Short Term	725	2814964	n/a	Home Mortgage	Debt Consolidation	36359.73	38.7	15	9	0	335920	501248	0	0
5d720a12-f95c-4f9b-9c50-de181274f42a	bbca761f-7f2e-4c01-972e-072b82955e8a	Fully Paid	99999999	Short Term	743	951653	2 years	Rent	Debt Consolidation	11737.06	12	NA	28	0	111036	235488	0	0
de70e84b-9979-4973-8aa0-39224da6d7a4	501d971f-a201-47b1-999b-d5ef6b4a8841	Fully Paid	774708	Long Term	681	2905613	< 1 year	Home Mortgage	Debt Consolidation	63197.23	35.4	18	22	0	701784	1165824	0	0
f3ea0db6-a851-4c72-aabb-7a3b47cf2931	12fa9d09-3b05-4755-86b6-912be8a8c8d4	Fully Paid	99999999	Short Term	739	948461	6 years	Rent	Debt Consolidation	14306.05	15.1	13	10	0	196365	393360	0	0
c095aaa0-6df1-444d-a3e4-87a0dba572b6	4d80a0f4-7a49-43b2-b117-2e9cf3f37795	Fully Paid	591866	Long Term	718	1022333	10+ years	Rent	Debt Consolidation	13801.41	14.1	NA	6	2	106723	398662	0	0
872ffe38-cfe1-4dbd-9ce5-e3ab079823fc	20451822-0274-44f6-9f56-14699a60126c	Fully Paid	338162	Short Term	748	973465	n/a	Own Home	Other	22146.4	34.5	NA	12	0	519080	946506	0	0
305a300b-200d-46e8-91c9-03a0c312fb70	36eb418e-e278-42f1-821b-ef20b047b20d	Fully Paid	174592	Short Term			2 years	Home Mortgage	Business Loan	2762.03	16.2	NA	4	1	33098	116160	1	0
ca78064c-e22e-49a4-8dae-00f94bc48d76	ee2f1211-391b-4c59-a731-525a8dad8f91	Fully Paid	99999999	Short Term	675	1369368	10+ years	Rent	Debt Consolidation	13202.91	24.5	NA	10	0	341696	436216	0	0
98505e13-946c-4920-9ab3-d15328d70cf6	d6ce0325-7190-4e21-aac6-bc5a96932ae4	Charged Off	177166	Short Term	735	573762	1 year	Rent	Debt Consolidation	12670.53	16.6	54	7	0	114741	197120	0	0
fd22475a-9d09-43d4-8355-412e4e16b634	be7292d7-dabd-4fa7-a73b-bd70e9c73f15	Fully Paid	170060	Short Term			1 year	Rent	Debt Consolidation	10777.18	20.4	14	18	0	173318	419826	0	0
3b169401-b637-4c0c-863c-2280c9347471	367a343a-2b6e-45de-bd57-be58b1f61b7d	Fully Paid	223630	Short Term	718	3186737	10+ years	Rent	Debt Consolidation	25865.65	27.1	19	8	0	101118	243936	0	0
1e02769c-e318-4767-a1ca-9de413e5a9e8	3a1a78c0-a68f-4478-8f8b-084779f508d3	Fully Paid	120120	Short Term	718	848768	8 years	Home Mortgage	Debt Consolidation	14358.11	25.9	NA	11	3	880688	1458864	1	2
29ef0e0f-0f8a-4472-8d4d-4eec28f90844	55a7985a-4146-481d-8301-4f1d442d5af4	Charged Off	66836	Short Term	7280	1131165	10+ years	Rent	Debt Consolidation	17344.53	28.6	2	13	1	73967	309210	1	0
7c6d82c9-4066-4f8c-a2ca-7733edb3f4c5	efc49e72-6bd7-40b8-a8da-141fb5b3abd8	Fully Paid	99999999	Short Term	697	1233442	10+ years	Rent	Debt Consolidation	24565.86	29.7	4	10	0	557802	709742	0	0
ad7d0efd-f347-4297-a459-cc6d5c890b31	2e9a3465-46e7-41e1-af02-1d9eadcad42b	Fully Paid	562540	Short Term			7 years	Home Mortgage	Debt Consolidation	36077.39	15	NA	13	1	277609	361174	1	0
64de1bb6-e328-40c7-8f6b-d295b6340cd5	7a9d2a40-77ad-4b0a-9df0-ec4126eace38	Fully Paid	388366	Long Term	724	1024841	7 years	Home Mortgage	Debt Consolidation	8215.79	14.5	NA	5	0	337269	658548	0	0
bc4b43db-5663-49b5-9f03-659431546f26	4d67c6e9-4b3d-44a5-9c29-914eb9cd227f	Fully Paid	174856	Short Term	747	1108726	10+ years	Rent	Debt Consolidation	17554.67	28.7	NA	10	0	275443	373890	0	0
821a5233-4502-4451-91a2-50acc1cd7004	3fe3fb7a-76ee-4435-b5ec-2904f7d70b5d	Charged Off	110770	Short Term	737	994821	8 years	Rent	other	14673.51	12.7	NA	9	0	250933	394218	0	0
61a86117-a690-497b-82ad-8166ab6dd56b	8813fbcc-694a-4a0c-8f5f-85c1c2723dbe	Charged Off	153978	Short Term	751	1994810	3 years	Home Mortgage	Debt Consolidation	47875.25	22.5	NA	13	0	272688	1223772	0	0
594e26d4-b9bf-4dbd-8ead-b85711fc7e82	91c54762-2166-4d6c-9b93-d2d0d531c772	Fully Paid	258016	Short Term	732	1856870	2 years	Rent	Debt Consolidation	19961.4	21.5	25	14	0	387353	1281500	0	0
34b05700-a4fe-4898-b762-6c636c9e6eea	c61af76a-761c-4cfe-97f0-c8741e08a5e3	Fully Paid	334070	Short Term	750	1154022	10+ years	Home Mortgage	Debt Consolidation	5962.39	24.4	NA	8	0	296723	1636052	0	0
286127c0-04c4-43f9-9bf5-2bc4d691bfa6	a6ce9c02-ea44-4e7b-a86d-7f10ad518930	Charged Off	193424	Short Term	7330	379658	10+ years	Own Home	Home Improvements	1082.05	21.1	NA	7	0	12350	894322	0	0
ab3be7d5-e45a-4ae5-8483-a95a08a5e931	47bff812-9822-4952-81ee-7ea55506c289	Fully Paid	590546	Long Term	717	1322324	5 years	Home Mortgage	Debt Consolidation	19614.46	15.7	81	11	0	383572	831688	0	0
